mjd,mag,magerr
51818.4,20.755592346191406,0.07539079338312149
51875.23,20.752532958984375,0.06901752203702927
52171.39,20.891475677490234,0.09365501254796982
52171.46,20.904006958007812,0.06999532133340836
52173.37,20.794891357421875,0.10207098722457886
52224.35,20.75568389892578,0.07872398942708969
52225.31,20.89410400390625,0.0790545642375946
52234.3,20.845874786376953,0.10686735808849335
52261.27,20.850622177124023,0.09179112315177917
52287.15,20.947111129760742,0.09886767715215683
52288.15,21.038936614990234,0.08333726227283478
52522.45,20.654380798339844,0.06640364229679108
52551.42,20.974082946777344,0.0852312371134758
52552.47,20.833709716796875,0.08151084184646606
52557.44,20.79646110534668,0.08250453323125839
52558.45,20.656959533691406,0.064007468521595
52578.33,20.819841384887695,0.06680787354707718
52585.29,20.758947372436523,0.06831731647253036
52585.34,20.631711959838867,0.06592761725187302
52908.42,21.027475357055664,0.10010886937379837
52910.43,21.04288673400879,0.1001056581735611
52912.39,21.165021896362305,0.11275529861450195
52934.35,21.129180908203125,0.11941859871149063
52935.35,20.997528076171875,0.08712492883205414
52936.34,20.756959915161133,0.08728776127099991
52963.28,20.96645164489746,0.07200831919908524
53270.41,20.95423698425293,0.08225350826978683
53272.46,20.928926467895508,0.11231449246406555
53286.43,20.711782455444336,0.09824465960264206
53288.38,21.026594161987305,0.09593161195516586
53294.43,20.852827072143555,0.09597650915384293
53296.38,20.840486526489258,0.11330965161323547
53298.43,20.810638427734375,0.08968444168567657
53302.38,20.711042404174805,0.12209542840719223
53312.34,21.018198013305664,0.2046903371810913
53314.34,20.75773811340332,0.11485601961612701
53319.32,20.6617431640625,0.09562497586011887
53616.44,20.963550567626953,0.10149633884429932
53622.45,20.885364532470703,0.06322090327739716
53627.41,20.963842391967773,0.08762246370315552
53635.41,21.082210540771484,0.2065567821264267
53638.45,20.772058486938477,0.11064579337835312
53639.45,20.78191566467285,0.11282098293304443
53640.41,20.90041732788086,0.09727155417203903
53646.47,21.02931785583496,0.08853806555271149
53657.45,20.915388107299805,0.10458970814943314
53663.39,21.214908599853516,0.3692488968372345
53663.47,20.363046646118164,0.19030681252479553
53664.41,21.155420303344727,0.2709484100341797
53665.37,20.741731643676758,0.15147161483764648
53665.47,20.67711639404297,0.19452457129955292
53666.46,20.741729736328125,0.15232886373996735
53668.38,20.816913604736328,0.16564175486564636
53668.46,20.80530548095703,0.17774859070777893
53669.37,20.835126876831055,0.12233191728591919
53669.47,21.136091232299805,0.24690449237823486
53671.45,20.919767379760742,0.11674576252698898
53673.35,20.76113510131836,0.08350173383951187
53674.35,21.09994888305664,0.1257561594247818
53675.35,20.746929168701172,0.09236864745616913
53676.44,20.801809310913086,0.10757142305374146
53680.36,20.904024124145508,0.10387249290943146
53681.4,20.812055587768555,0.09373779594898224
53683.42,21.543203353881836,0.1784915179014206
53686.36,20.802757263183594,0.19455014169216156
53696.37,21.104034423828125,0.1604742407798767
53697.36,20.85226058959961,0.12111502140760422
53699.38,21.079608917236328,0.1508268564939499
53975.43,20.86728858947754,0.1274462193250656
53989.44,20.801576614379883,0.17388199269771576
53994.45,20.650333404541016,0.08551120012998581
53996.44,20.23858642578125,0.10816007107496262
53997.46,20.906532287597656,0.07116420567035675
54000.42,20.93694305419922,0.1069650799036026
54007.47,20.867210388183594,0.08489032834768295
54008.4,20.577829360961914,0.1752437800168991
54009.39,20.593490600585938,0.06644279509782791
54009.46,20.565387725830078,0.06549017876386642
54010.39,20.551054000854492,0.05634230747818947
54011.45,20.581954956054688,0.06487203389406204
54012.38,20.63300132751465,0.08876609057188034
54012.47,20.805463790893555,0.08568379282951355
54020.42,20.631370544433594,0.13872724771499634
54024.47,20.825931549072266,0.14583273231983185
54025.45,20.272003173828125,0.1170399934053421
54028.46,20.7498779296875,0.08302254974842072
54029.46,20.301227569580078,0.0783502534031868
54030.42,20.536108016967773,0.08014991134405136
54031.37,20.558631896972656,0.07039645314216614
54035.46,20.604536056518555,0.09851431101560593
54036.38,20.4808349609375,0.09426692128181458
54037.36,20.479785919189453,0.05799936503171921
54039.37,20.628150939941406,0.08001057803630829
54040.38,20.522096633911133,0.06421541422605515
54041.34,20.472148895263672,0.12353123724460602
54041.41,20.725364685058594,0.06999123096466064
54047.41,21.10677146911621,0.46068453788757324
54048.39,20.280988693237305,0.140687957406044
54049.41,20.557350158691406,0.19089625775814056
54050.37,20.426130294799805,0.15410886704921722
54052.37,20.44914436340332,0.12996165454387665
54053.39,20.49481773376465,0.08359090983867645
54055.38,20.602235794067383,0.10159216076135635
54056.37,20.54657745361328,0.08474273979663849
54058.37,20.66049575805664,0.11835075914859772
54059.37,20.66368293762207,0.09159646928310394
54060.39,20.4569034576416,0.09843386709690094
54061.38,20.707836151123047,0.14748814702033997
54062.37,20.6127872467041,0.07279621064662933
54065.37,20.498580932617188,0.08348965644836426
54068.35,20.983200073242188,0.14334776997566223
54346.45,20.497087478637695,0.12620791792869568
54357.41,20.57988739013672,0.07054848223924637
54362.46,20.488719940185547,0.06279241293668747
54365.44,20.336910247802734,0.061844486743211746
54376.45,20.43923568725586,0.09016861766576767
54381.46,20.42629051208496,0.0747295618057251
54382.44,20.389854431152344,0.07417253404855728
54385.46,20.546527862548828,0.06632108241319656
54386.45,20.451505661010742,0.07274466007947922
54387.46,20.44312858581543,0.09500192850828171
54391.46,20.532777786254883,0.119784876704216
54392.45,20.476686477661133,0.08111537247896194
54393.46,20.33005142211914,0.08368854224681854
54394.44,20.44521713256836,0.12756554782390594
54396.32,20.16642189025879,0.1782958209514618
54396.46,20.648752212524414,0.1370614916086197
54402.45,20.59379005432129,0.2771930396556854
54403.37,20.8256893157959,0.21872644126415253
54404.43,20.390865325927734,0.12289954721927643
54406.36,20.568187713623047,0.07897031307220459
54409.37,20.86839485168457,0.0756734162569046
54411.32,20.633392333984375,0.08344601094722748
54412.39,20.480833053588867,0.11609376221895218
54413.36,20.48065948486328,0.10146596282720566
54415.38,20.506589889526367,0.06037323921918869
54416.36,20.44138526916504,0.07216016203165054
54421.37,20.531402587890625,0.10114049911499023
54422.37,20.344961166381836,0.09521108120679855
54423.34,20.59663200378418,0.07962866872549057
54424.3,20.52096176147461,0.09633982181549072
54433.37,20.502727508544922,0.2041805535554886
