mjd,mag,magerr
51818.4,20.755592346191406,0.0753907933831214
51875.23,20.75253295898437,0.0690175220370292
52171.39,20.891475677490234,0.0936550125479698
52171.46,20.90400695800781,0.0699953213334083
52173.37,20.794891357421875,0.1020709872245788
52224.35,20.75568389892578,0.0787239894270896
52225.31,20.89410400390625,0.0790545642375946
52234.3,20.845874786376957,0.1068673580884933
52261.27,20.850622177124023,0.0917911231517791
52287.15,20.947111129760746,0.0988676771521568
52288.15,21.038936614990234,0.0833372622728347
52522.45,20.654380798339844,0.066403642296791
52551.42,20.974082946777344,0.0852312371134758
52552.47,20.833709716796875,0.081510841846466
52557.44,20.79646110534668,0.0825045332312583
52558.45,20.656959533691406,0.064007468521595
52578.33,20.81984138488769,0.0668078735470771
52585.29,20.758947372436523,0.0683173164725303
52585.34,20.631711959838867,0.065927617251873
52908.42,21.027475357055664,0.1001088693737983
52910.43,21.04288673400879,0.1001056581735611
52912.39,21.165021896362305,0.1127552986145019
52934.35,21.129180908203125,0.1194185987114906
52935.35,20.997528076171875,0.0871249288320541
52936.34,20.756959915161133,0.0872877612709999
52963.28,20.96645164489746,0.0720083191990852
53270.41,20.95423698425293,0.0822535082697868
53272.46,20.928926467895508,0.1123144924640655
53286.43,20.711782455444336,0.098244659602642
53288.38,21.026594161987305,0.0959316119551658
53294.43,20.852827072143555,0.0959765091538429
53296.38,20.840486526489254,0.1133096516132354
53298.43,20.81063842773437,0.0896844416856765
53302.38,20.711042404174805,0.1220954284071922
53312.34,21.018198013305664,0.2046903371810913
53314.34,20.75773811340332,0.114856019616127
53319.32,20.6617431640625,0.0956249758601188
53616.44,20.963550567626957,0.1014963388442993
53622.45,20.885364532470703,0.0632209032773971
53627.41,20.963842391967773,0.0876224637031555
53635.41,21.082210540771484,0.2065567821264267
53638.45,20.77205848693848,0.1106457933783531
53639.45,20.78191566467285,0.1128209829330444
53640.41,20.90041732788086,0.097271554172039
53646.47,21.02931785583496,0.0885380655527114
53657.45,20.915388107299805,0.1045897081494331
53663.39,21.21490859985352,0.3692488968372345
53663.47,20.363046646118164,0.1903068125247955
53664.41,21.155420303344727,0.2709484100341797
53665.37,20.74173164367676,0.1514716148376464
53665.47,20.67711639404297,0.1945245712995529
53666.46,20.741729736328125,0.1523288637399673
53668.38,20.816913604736328,0.1656417548656463
53668.46,20.80530548095703,0.1777485907077789
53669.37,20.83512687683105,0.1223319172859191
53669.47,21.136091232299805,0.2469044923782348
53671.45,20.919767379760746,0.1167457625269889
53673.35,20.76113510131836,0.0835017338395118
53674.35,21.09994888305664,0.1257561594247818
53675.35,20.74692916870117,0.0923686474561691
53676.44,20.80180931091309,0.1075714230537414
53680.36,20.904024124145508,0.1038724929094314
53681.4,20.812055587768555,0.0937377959489822
53683.42,21.54320335388184,0.1784915179014206
53686.36,20.802757263183597,0.1945501416921615
53696.37,21.104034423828125,0.1604742407798767
53697.36,20.85226058959961,0.1211150214076042
53699.38,21.079608917236328,0.1508268564939499
53975.43,20.86728858947754,0.1274462193250656
53989.44,20.801576614379883,0.1738819926977157
53994.45,20.650333404541016,0.0855112001299858
53996.44,20.23858642578125,0.1081600710749626
53997.46,20.906532287597656,0.0711642056703567
54000.42,20.93694305419922,0.1069650799036026
54007.47,20.867210388183597,0.0848903283476829
54008.4,20.577829360961918,0.1752437800168991
54009.39,20.593490600585938,0.0664427950978279
54009.46,20.56538772583008,0.0654901787638664
54010.39,20.55105400085449,0.0563423074781894
54011.45,20.581954956054688,0.064872033894062
54012.38,20.63300132751465,0.0887660905718803
54012.47,20.805463790893555,0.0856837928295135
54020.42,20.631370544433597,0.1387272477149963
54024.47,20.825931549072266,0.1458327323198318
54025.45,20.272003173828125,0.1170399934053421
54028.46,20.7498779296875,0.0830225497484207
54029.46,20.30122756958008,0.0783502534031868
54030.42,20.536108016967773,0.0801499113440513
54031.37,20.558631896972656,0.0703964531421661
54035.46,20.604536056518555,0.0985143110156059
54036.38,20.4808349609375,0.0942669212818145
54037.36,20.479785919189453,0.0579993650317192
54039.37,20.628150939941406,0.0800105780363082
54040.38,20.522096633911133,0.0642154142260551
54041.34,20.472148895263672,0.123531237244606
54041.41,20.725364685058597,0.0699912309646606
54047.41,21.10677146911621,0.4606845378875732
54048.39,20.280988693237305,0.140687957406044
54049.41,20.557350158691406,0.1908962577581405
54050.37,20.426130294799805,0.1541088670492172
54052.37,20.44914436340332,0.1299616545438766
54053.39,20.49481773376465,0.0835909098386764
54055.38,20.602235794067383,0.1015921607613563
54056.37,20.54657745361328,0.0847427397966384
54058.37,20.66049575805664,0.1183507591485977
54059.37,20.66368293762207,0.0915964692831039
54060.39,20.4569034576416,0.0984338670969009
54061.38,20.707836151123047,0.1474881470203399
54062.37,20.6127872467041,0.0727962106466293
54065.37,20.498580932617188,0.0834896564483642
54068.35,20.983200073242188,0.1433477699756622
54346.45,20.49708747863769,0.1262079179286956
54357.41,20.57988739013672,0.0705484822392463
54362.46,20.488719940185547,0.0627924129366874
54365.44,20.33691024780273,0.0618444867432117
54376.45,20.43923568725586,0.0901686176657676
54381.46,20.42629051208496,0.0747295618057251
54382.44,20.389854431152344,0.0741725340485572
54385.46,20.546527862548828,0.0663210824131965
54386.45,20.451505661010746,0.0727446600794792
54387.46,20.44312858581543,0.0950019285082817
54391.46,20.532777786254883,0.119784876704216
54392.45,20.476686477661133,0.0811153724789619
54393.46,20.33005142211914,0.0836885422468185
54394.44,20.44521713256836,0.1275655478239059
54396.32,20.16642189025879,0.1782958209514618
54396.46,20.64875221252441,0.1370614916086197
54402.45,20.59379005432129,0.2771930396556854
54403.37,20.8256893157959,0.2187264412641525
54404.43,20.39086532592773,0.1228995472192764
54406.36,20.568187713623047,0.0789703130722045
54409.37,20.86839485168457,0.0756734162569046
54411.32,20.63339233398437,0.0834460109472274
54412.39,20.480833053588867,0.1160937622189521
54413.36,20.48065948486328,0.1014659628272056
54415.38,20.506589889526367,0.0603732392191886
54416.36,20.44138526916504,0.0721601620316505
54421.37,20.531402587890625,0.1011404991149902
54422.37,20.34496116638184,0.0952110812067985
54423.34,20.59663200378418,0.0796286687254905
54424.3,20.52096176147461,0.0963398218154907
54433.37,20.50272750854492,0.2041805535554886
